:START_ID(Tweet),:END_ID(Person-ca),:TYPE,Specification
5191,Roger Wicker,references,US Senator Roger Wicker (MS)
5192,Roger Wicker,references,US Senator Roger Wicker (MS)
5193,Joe Biden,references,US President Joe Biden
5193,Roger Wicker,references,US Senator Roger Wicker (MS)
5194,Joe Biden,references,US President Joe Biden
5194,Roger Wicker,references,US Senator Roger Wicker (MS)
5195,Joe Biden,references,US President Joe Biden
5195,Roger Wicker,references,US Senator Roger Wicker (MS)
5196,Roger Wicker,references,US Senator Roger Wicker (MS)
5197,Roger Wicker,references,US Senator Roger Wicker (MS)
5198,Roger Wicker,references,US Senator Roger Wicker (MS)
5199,Roger Wicker,references,US Senator Roger Wicker (MS)
5200,Roger Wicker,references,US Senator Roger Wicker (MS)
5201,Roger Wicker,references,US Senator Roger Wicker (MS)
5202,Roger Wicker,references,US Senator Roger Wicker (MS)
5203,Roger Wicker,references,US Senator Roger Wicker (MS)
5204,Roger Wicker,references,US Senator Roger Wicker (MS)
5205,Roger Wicker,references,US Senator Roger Wicker (MS)
5206,Roger Wicker,references,US Senator Roger Wicker (MS)
5207,Roger Wicker,references,US Senator Roger Wicker (MS)
5208,Roger Wicker,references,US Senator Roger Wicker (MS)
5209,Steve Daines,references,Senator Steve Daines (MT)
5210,Jon Tester,references,US Senator Jon Tester (MT)
5210,Steve Daines,references,Senator Steve Daines (MT)
5211,Steve Daines,references,Senator Steve Daines (MT)
5212,Steve Daines,references,Senator Steve Daines (MT)
5213,Joe Biden,references,US President Joe Biden
5213,Steve Daines,references,Senator Steve Daines (MT)
5214,Steve Daines,references,Senator Steve Daines (MT)
5215,Steve Daines,references,Senator Steve Daines (MT)
5216,Joe Biden,references,US President Joe Biden
5216,Steve Daines,references,Senator Steve Daines (MT)
5217,Donald Trump,references,"45th US President, Donald Trump"
5217,Ryan Zinke,references,US Secretary of the Interior Ryan Zinke
5217,Steve Daines,references,Senator Steve Daines (MT)
5218,Matt Rosendale,references,Candidate for Senator from Montanta Matt Rosendale
5218,Steve Daines,references,Senator Steve Daines (MT)
5219,Steve Daines,references,Senator Steve Daines (MT)
5220,Steve Daines,references,Senator Steve Daines (MT)
5221,Steve Daines,references,Senator Steve Daines (MT)
5222,Steve Daines,references,Senator Steve Daines (MT)
5223,Steve Daines,references,Senator Steve Daines (MT)
5224,Joe Biden,references,US President Joe Biden
5224,Matt Rosendale,references,Candidate for Senator from Montanta Matt Rosendale
5224,Ryan Zinke,references,US Secretary of the Interior Ryan Zinke
5224,Steve Daines,references,Senator Steve Daines (MT)
5225,Adam Laxalt,references,"Candidate for Governor of Nevada, Adam Laxalt"
5226,Joe Biden,references,US President Joe Biden
5226,Steve Daines,references,Senator Steve Daines (MT)
5227,Joe Biden,references,US President Joe Biden
5227,Adam Laxalt,references,"Candidate for Governor of Nevada, Adam Laxalt"
5228,Jon Tester,references,US Senator Jon Tester (MT)
5229,Jon Tester,references,US Senator Jon Tester (MT)
5230,Jon Tester,references,US Senator Jon Tester (MT)
5231,Jon Tester,references,US Senator Jon Tester (MT)
5232,Jon Tester,references,US Senator Jon Tester (MT)
5233,Jon Tester,references,US Senator Jon Tester (MT)
5234,Jon Tester,references,US Senator Jon Tester (MT)
5235,Jon Tester,references,US Senator Jon Tester (MT)
5236,Jon Tester,references,US Senator Jon Tester (MT)
5237,Jon Tester,references,US Senator Jon Tester (MT)
5238,Jon Tester,references,US Senator Jon Tester (MT)
5239,Jon Tester,references,US Senator Jon Tester (MT)
5240,Jon Tester,references,US Senator Jon Tester (MT)
5241,Jon Tester,references,US Senator Jon Tester (MT)
5242,Jon Tester,references,US Senator Jon Tester (MT)
5243,Jon Tester,references,US Senator Jon Tester (MT)
5244,Jon Tester,references,US Senator Jon Tester (MT)
5245,Jon Tester,references,US Senator Jon Tester (MT)
5246,Jon Tester,references,US Senator Jon Tester (MT)
5247,Jon Tester,references,US Senator Jon Tester (MT)
5248,Jon Tester,references,US Senator Jon Tester (MT)
5249,Jon Tester,references,US Senator Jon Tester (MT)
5250,Jon Tester,references,US Senator Jon Tester (MT)
5251,Jon Tester,references,US Senator Jon Tester (MT)
5252,Jon Tester,references,US Senator Jon Tester (MT)
5253,Jon Tester,references,US Senator Jon Tester (MT)
5254,Jon Tester,references,US Senator Jon Tester (MT)
5255,Jon Tester,references,US Senator Jon Tester (MT)
5256,Jon Tester,references,US Senator Jon Tester (MT)
5257,Jon Tester,references,US Senator Jon Tester (MT)
5258,Thom Tillis,references,Senator Thom Tillis (NC)
5259,Thom Tillis,references,Senator Thom Tillis (NC)
5260,Thom Tillis,references,Senator Thom Tillis (NC)
5261,Thom Tillis,references,Senator Thom Tillis (NC)
5262,Thom Tillis,references,Senator Thom Tillis (NC)
5263,Joe Biden,references,US President Joe Biden
5263,Thom Tillis,references,Senator Thom Tillis (NC)
5264,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5265,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5266,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5267,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5268,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5269,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5270,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5271,Joe Biden,references,US President Joe Biden
5271,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5272,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5272,John Hoeven,references,Senator John Hoeven (ND)
5273,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5273,John Hoeven,references,Senator John Hoeven (ND)
5274,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5275,Joe Biden,references,US President Joe Biden
5275,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5276,Joe Biden,references,US President Joe Biden
5276,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5277,Joe Biden,references,US President Joe Biden
5277,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5278,Joe Biden,references,US President Joe Biden
5278,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5279,Joe Biden,references,US President Joe Biden
5279,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5279,Vladimir Putin,references,President of Russia Vladimir Putin
5280,Carson Wentz,references,Carson Wentz
5280,Kevin Cramer,references,US Representative Kevin Cramer (ND)
5281,John Hoeven,references,Senator John Hoeven (ND)
5282,Joe Biden,references,US President Joe Biden
5282,John Hoeven,references,Senator John Hoeven (ND)
5283,John Hoeven,references,Senator John Hoeven (ND)
5284,Joe Biden,references,US President Joe Biden
5284,John Hoeven,references,Senator John Hoeven (ND)
5285,John Hoeven,references,Senator John Hoeven (ND)
5286,John Hoeven,references,Senator John Hoeven (ND)
5287,John Hoeven,references,Senator John Hoeven (ND)
5288,Deb Fischer,references,US Senator Deb Fischer (NE)
5289,Deb Fischer,references,US Senator Deb Fischer (NE)
5290,Deb Fischer,references,US Senator Deb Fischer (NE)
5291,Deb Fischer,references,US Senator Deb Fischer (NE)
5292,Deb Fischer,references,US Senator Deb Fischer (NE)
5292,Roger Wicker,references,US Senator Roger Wicker (MS)
5293,Deb Fischer,references,US Senator Deb Fischer (NE)
5298,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5299,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5300,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5301,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5302,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5303,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5304,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5305,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5306,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5307,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5308,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5309,Brittney Griner,references,Brittney Griner
5309,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5310,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5311,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5312,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5313,Vladimir Putin,references,President of Russia Vladimir Putin
5313,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5314,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5315,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5316,Mike Crapo,references,US Senator Mike Crapo (R-ID)
5316,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5317,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5318,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5319,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5320,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5321,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5322,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5323,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5324,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5325,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5326,Jeanne Shaheen,references,US Senator Jeanne Shaheen (NH)
5327,Cory Booker,references,US Senator Cory Booker (NJ)
5328,Mark Kelly,references,
5329,Cory Booker,references,US Senator Cory Booker (NJ)
5330,Cory Booker,references,US Senator Cory Booker (NJ)
5331,Joe Biden,references,US President Joe Biden
5331,Cory Booker,references,US Senator Cory Booker (NJ)
5332,Cory Booker,references,US Senator Cory Booker (NJ)
5333,Cory Booker,references,US Senator Cory Booker (NJ)
5334,Cory Booker,references,US Senator Cory Booker (NJ)
5335,Raphael Warnock,references,
5335,Cory Booker,references,US Senator Cory Booker (NJ)
5336,Jon Ossoff,references,Jon Ossoff
5336,Cory Booker,references,US Senator Cory Booker (NJ)
5336,Brian Schatz,references,Senator Brian Schatz (HI)
5337,Cory Booker,references,US Senator Cory Booker (NJ)
5338,Jon Ossoff,references,Jon Ossoff
5338,Cory Booker,references,US Senator Cory Booker (NJ)
5339,Joe Biden,references,US President Joe Biden
5339,Raphael Warnock,references,
5340,Raphael Warnock,references,
5340,Jon Ossoff,references,Jon Ossoff
5340,Cory Booker,references,US Senator Cory Booker (NJ)
5340,Brian Schatz,references,Senator Brian Schatz (HI)
5341,Cory Booker,references,US Senator Cory Booker (NJ)
5342,Cory Booker,references,US Senator Cory Booker (NJ)
5343,Cory Booker,references,US Senator Cory Booker (NJ)
5343,Brian Schatz,references,Senator Brian Schatz (HI)
5344,Chris Murphy,references,US Senator Chris Murphy (CT)
5344,Cory Booker,references,US Senator Cory Booker (NJ)
5345,Tim Ryan,references,US Representative Tim Ryan (OH-13)
5345,Stacey Abrams,references,"Candidate for Governor of Georgia, Stacey Abrams"
5345,Tom Malinowski,references,"Candidate for Representative from New Jersey, Tom Malinowski"
5346,Cory Booker,references,US Senator Cory Booker (NJ)
5347,Josh Gottheimer,references,US Representative Josh Gottheimer (NJ-05)
5347,Mikie Sherrill,references,"Candidate for Representative from New Jersey, Mikie Sherrill"
5347,Andrew Kim,references,"Candidate for Representative from New Jersey, Andrew Kim"
5347,Cory Booker,references,US Senator Cory Booker (NJ)
5348,John Fetterman,references,
5348,John Fetterman,references,
5349,Cory Booker,references,US Senator Cory Booker (NJ)
5350,Cory Booker,references,US Senator Cory Booker (NJ)
5351,Cory Booker,references,US Senator Cory Booker (NJ)
5351,Maggie Hassan,references,US Senator Maggie Hassan (NH)
5352,Josh Shapiro,references,
5352,Cory Booker,references,US Senator Cory Booker (NJ)
5353,Cory Booker,references,US Senator Cory Booker (NJ)
5354,Cory Booker,references,US Senator Cory Booker (NJ)
5355,Cory Booker,references,US Senator Cory Booker (NJ)
5356,Cory Booker,references,US Senator Cory Booker (NJ)
5357,Cory Booker,references,US Senator Cory Booker (NJ)
5358,Cory Booker,references,US Senator Cory Booker (NJ)
5359,Nelson Mandela,references,Nelson Mandela
5359,Mandela Barnes,references,
5359,Cory Booker,references,US Senator Cory Booker (NJ)
5359,Tammy Baldwin,references,US Senator Tammy Baldwin (WI)\n
5360,Martha Raddatz,references,Martha Raddatz
5360,Cory Booker,references,US Senator Cory Booker (NJ)
5361,Cory Booker,references,US Senator Cory Booker (NJ)
5362,Cory Booker,references,US Senator Cory Booker (NJ)
5363,Bob Menendez,references,US Senator Bob Menendez (NJ)
5364,Bob Menendez,references,US Senator Bob Menendez (NJ)
5365,Bob Menendez,references,US Senator Bob Menendez (NJ)
5366,Joe Biden,references,US President Joe Biden
5366,Bob Menendez,references,US Senator Bob Menendez (NJ)
5367,Bob Menendez,references,US Senator Bob Menendez (NJ)
5368,Bob Menendez,references,US Senator Bob Menendez (NJ)
5369,Bob Menendez,references,US Senator Bob Menendez (NJ)
5370,Bob Menendez,references,US Senator Bob Menendez (NJ)
5371,Bob Menendez,references,US Senator Bob Menendez (NJ)
5372,Joe Biden,references,US President Joe Biden
5372,Bob Menendez,references,US Senator Bob Menendez (NJ)
5373,Bob Menendez,references,US Senator Bob Menendez (NJ)
5374,Kaka ,references,
5374,Bob Menendez,references,US Senator Bob Menendez (NJ)
5374,Phil Murphy,references,US Governor of New Jersey Phil Murphy
5375,Bob Menendez,references,US Senator Bob Menendez (NJ)
5376,Bob Menendez,references,US Senator Bob Menendez (NJ)
5377,Bob Menendez,references,US Senator Bob Menendez (NJ)
5378,Bob Menendez,references,US Senator Bob Menendez (NJ)
5379,Bob Menendez,references,US Senator Bob Menendez (NJ)
5380,Bob Menendez,references,US Senator Bob Menendez (NJ)
5381,Bob Menendez,references,US Senator Bob Menendez (NJ)
5382,Bob Menendez,references,US Senator Bob Menendez (NJ)
5383,Bob Menendez,references,US Senator Bob Menendez (NJ)
5384,Bob Menendez,references,US Senator Bob Menendez (NJ)
5385,Martin Heinrich,references,US Senator Martin Heinrich (NM)
5386,Martin Heinrich,references,US Senator Martin Heinrich (NM)
5387,Martin Heinrich,references,US Senator Martin Heinrich (NM)
5388,Martin Heinrich,references,US Senator Martin Heinrich (NM)
5389,Joe Biden,references,US President Joe Biden
5389,Martin Heinrich,references,US Senator Martin Heinrich (NM)
5390,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5391,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5392,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5392,Maggie Oliver,references,"New Mexico Secretary of State, \nMaggie Oliver"
5393,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5394,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5395,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5396,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5397,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5398,Ben R. Lujan,references,US Representative Ben R. Lujan (NM-03)
5405,Catherine Cortez Masto,references,US Senator Catherine Cortez Masto (NV)
5407,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5407,Steven Horsford,references,"US Representative from Nevada, Steven Horsford (NV-4)"
5408,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5409,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5410,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5411,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5412,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5413,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5414,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5415,Tina Smith,references,US Senator Tina Smith (MN)
5415,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5415,Marsha Blackburn,references,US Representative Marsha Blackburn (TN-07)
5415,Susan Collins,references,US Senator Susan Collins (ME)
5415,Shelley Moore Capito,references,US Senator Shelley Moore Capito (WV)
5415,Dianne Feinstein,references,US Senator Dianne Feinstein (CA)
5416,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5417,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5418,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5419,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5420,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5421,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5422,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5423,Jacky Rosen,references,US Representative Jacky Rosen (NV-03)
5424,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5425,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5426,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5427,Raphael Warnock,references,
5427,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5428,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5429,Kathy Hochul,references,
5429,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5430,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5431,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5432,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5433,Joe Biden,references,US President Joe Biden
5433,Kathy Hochul,references,
5433,Kirsten Gillibrand,references,US Senator Kirsten Gillibrand (NY)
5434,Kathy Hochul,references,
